Eden Dental Surgery	442, Pasir Ris Drive 6, 01- 46, Singapore 510442	65821112	Operating hours: Monday, Wednesday, Thursday & Friday : 8:30am to 5:30pm, Tuesday: 8:30am to 8:30pm, Saturday : 8:30am to 12:30pm, Sunday & Public Holiday : Closed
Eden Family Clinic	492, Jurong West Street 41, 01- 40, Singapore 640492	65660257	Operating hours: Monday to Friday: 9:00am to 1:00pm, 2:30pm to 4:30pm, 6:30pm to 11:00pm; Saturday & Sunday: 9:00am to 1:00pm, 5:00pm to 11:00pm; Public Holiday: 9:00am to 1:00pm, 2:30pm to 4:30pm, 6:30pm to 11:00pm
ECONLIFE! Hub - Bishan Branch	152B, Bishan Street 11, #01-271, Singapore 572152	66590215 	Operating hours: 9.00am to 6.00pm (Monday to Friday) 9.00am to 1.00pm (Saturday)
Drs Koo, Koh & Associates P.L.	163, Bukit Merah Central, 01- 3609, Singapore 150163	62712395	Operating hours: Monday & Wednesday: 8:30am to 1:30pm, 2:30pm to 4:30pm, 7:00pm to 9:00pm; Tuesday, Thursday & Friday: 8:30am to 1:30pm, 2:30pm to 4:30pm; Saturday: 9:00am to 12:00pm; Sunday & Public Holiday: Closed
Eden Medical Aesthetics	18, Jalan Masjid, Kembangan Plaza, 01- 06, Singapore 418944	68445333	Operating hours: Monday to Friday: 11:00am to 7:00pm; Saturday: 9:00am to 7:00pm; Sunday & Public Holiday: Closed
EE Clinic	128, Ang  Mo Kio Avenue 3, 01- 1859, Singapore 560128	64521042	Operating hours: Monday, Tuesday, Thursday & Friday: 8:30am to 12:00pm, 2:00pm to 4:30pm, 7:00pm to 9:00pm; Wednesday: 8:30am to 12:00pm, 2:00pm to 4:30pm; Saturday: 8:30am to 12:00pm; Sunday and Public Holiday: Closed
EH Heart Specialist Private Limited	3, Mount Elizabeth, Mount Elizabeth Medical Centre, 11- 12, Singapore 228510	67361068	NA
EH Heart Specialist Private Limited	3, Mount Elizabeth, Mount Elizabeth Medical Centre, 03- 09, Singapore 228510	67361068	NA
Eden Rehabilitation Centre Pte Ltd	95, Toa Payoh Lor 4, #02-66, Singapore 310095	62523245 / 98255393 / 98255393 	Operating hours: 9:00 AM To 9:00 PM (Monday to Friday) , Remarks: By appointment only
EHA clinic @ Toa Payoh	18, LORONG 7 TOA PAYOH, 01- 250, Singapore 310018	62553360	NA
	NA	NA	NA
	NA	NA	NA
EJ Family Clinic And Surgery	109, Toa Payoh Lorong 1, 01- 314, Singapore 310109	63530811	Operating hours: Monday to Friday : 8:00am to 2:00pm, 6:00pm to 10:00pm, Saturday : 8:00am to 3:00pm, Sunday : 8:00am to 3:00pm, 6:00pm to 10:00pm, Opens on certain PH, call to check
El Shaddai Arthritis + Rheumatism Specialist Medical Centre	102, Towner Road, 01- 258, Singapore 322102	63966966	Operating hours: Monday to Friday : 8:30pm to 5:00pm, Saturday : 8:30am to 12:00pm (no consultation), Sunday & PH closed
Eli Dental Surgery	73, Toa Payoh Lorong 4, 01- 599, Singapore 310073	62521234	Operating hours: Monday, Wednesday & Friday : 9.00am to 6.00pm, Tuesday & Thursday : 9.00am to 9.00pm, Saturday : 9.00am to 4.00pm, Sunday & Public Holiday : Closed
Elias Dental Surgery	625, Elias Road, Elias Mall, 02- 316, Singapore 510625	65822253	Operating hours: Monday to Friday : 9.00am to 12:30pm, 1:30pm to 4.00pm, 6.00pm to 8:30pm, Saturday : 9.00am to 12.00pm, Sunday & Public Holiday : Closed
Elias Family Clinic & Surgery	625, Elias Road, 01- 320, Singapore 510625	65847760	Operating hours: Monday, Wednesday & Friday: 8:30am to 12:30pm, 2:00pm to 4:30pm, 6:30pm to 9:00pm; Tuesday & Thursday: 8:30am to 12:30pm, 2:00pm to 4:30pm; Saturday & Sunday: 8:30am to 12:30pm; Public Holiday: Closed
	NA	NA	NA
Econ Nursing Home (SunnyVille)	10, 10, Ama Keng Road, Singapore 709828	62261188 / 62261188 / 24Hr ECON Carecentre hotline 	Operating hours: 9:00 AM To 5:30 PM (Monday To Sunday)
Elyon Family Clinic And Surgery	78B, TELOK BLANGAH STREET 32, 01- 22, Singapore 102078	65827112	NA
E Medical Clinic & Surgery ( Toa Payoh )	126, Toa Payoh Lorong 1, 01- 567, Singapore 310126	63569391	Operating hours: Tuesday, Thursday & Friday : 9:00am to 5:00pm, Monday : 12:00pm to 2:00pm, Wednesday no doctor, Sunday : 9:00am to 2:00pm, Saturday closed
Elite Dental Group	1, Grange Road, Orchard Building, 12- 03, Singapore 239693	63334456	Operating hours: Monday to Friday : 9.00am to 6.00pm, Saturday : 9.00am to 1.00pm, Sunday & Public Holiday : Closed
Epismile Inc Dental Group Pte Ltd	301, Upper Thomson Road, Thomson Plaza, 02- 30, Singapore 574408	65540552	Operating hours: Monday to Saturday : 9.00am to 9.00pm, Sunday & Public Holiday : Closed
	NA	NA	NA
Esa Clinic (Doctors Lee & Partners)	51, Calshot Road, Singapore 509927	65482939	NA
Essential Family Clinic & Surgery	626A, Woodlands Drive 52, 01- 01, Singapore 731626	63668057	Operating hours: Monday to Friday: 8:30am to 12:30pm, 2:00pm to 4:00pm, 7:00pm to 9:00pm; Saturday: 8:30am to 12:30pm; Sunday & Public Holiday: Closed
Esteemed Medical Clinic	260, ANG MO KIO STREET 21, MULTI STOREY CAR PARK, 01- 01, Singapore 560260	69248215	NA
Etern Medical Clinic	70, Punggol Central, Punggol Mrt Station, 01- 05, Singapore 828868	64259935	Operating hours: Monday & Tuesday : 8:30am to 1:00pm, 2:00pm to 4:30pm, 6:30pm to 9:00pm, Wednesday to Friday : 8:30am to 1:00pm, 6:30pm to 9:00pm, Saturday, Sunday & PH : 8:30am to 1:00pm
Emmanuel Medical Clinic	272, Tampines Street 22, 01- 26, Singapore 520272	67810810	Operating hours: Monday & Friday : 8:30am to 12:30pm, 2:00pm to 4:30pm, 7:00pm to 8:30pm, Tuesday & Friday : 8:30am to 12:30pm, 7:00pm to 8:30pm, Saturday : 8:30am to 12:30pm, Sunday & PH : 9:00am to 12:00pm, Wednesday closed
EDGEDALE MEDICAL CLINIC	122A, EDGEDALE PLAINS, 01- 187, Singapore 821122	66352272	NA
Eterna Medical Clinic	629, ANG MO KIO AVENUE 4, 01- 994, Singapore 560629	68023050	NA
Eunos Clinic	8, Eunos Crescent, 01- 2667, Singapore 400008	67453722	Operating hours: Monday, Tuesday & Thursday: 8:30am to 12:30pm, 2:30pm to 4:30pm, 7:00pm to 8:30pm; Wednesday & Saturday: 8:30am to 12:30pm; Friday: 8:30am to 12:30pm, 2:30pm to 4:30pm; Sunday & Public Holiday: Closed
Econ Medicare Centre (Recreation Road)	25, Recreation Road, Singapore 546522	63828463 	Operating hours: 9:00 AM To 5:30 PM (Monday To Sunday)
Evercare Medical Clinic	253, Choa Chu Kang Avenue 1, 01- 14A, Singapore 680253	67699655	Operating hours: Monday to Friday: 8:30am to 12:30pm, 2:00pm to 4:30pm, 7:00pm to 9:00pm; Saturday: 8:30am to 12:30pm; Sunday & Public Holiday: 9:00am to 12:00pm
Evercare Medical Clinic	475, Choa Chu Kang Avenue 3, Sunshine Place, 02- 02, Singapore 680475	67666465	Operating hours: Monday to Friday: 8:30am to 12:30pm, 2:00pm to 4:30pm, 7:00pm to 9:00pm; Saturday: 8:30am to 12:30pm; Sunday & Public Holiday: 9:00am to 12:00pm
Evergreen Circle Senior Activity Centre	827A, Tampines Street 81, #02-350, Singapore 521827	67866826 	NA
Everhealth Family Clinic & Surgery	762, Jurong West Street 75, Gek Poh Shopping Centre, 01- 290, Singapore 640762	67933113	Operating hours: Monday, Tuesday, Thursday: 9:00am to 8:00pm; Wednesday: 9:00am to 1:00pm, 2:30pm to 6:00pm; Friday: 9:00am to 1:00pm; 6:00pm to 8:00pm; Saturday: 9:00am to 12:00pm; Sunday & Public Holiday: Closed
EHA Clinic	1, Scotts Road, Shaw Centre, 15- 01, Singapore 228208	62353325	Operating hours: Monday to Friday: 11:00am to 9:00pm; Saturday: 10:00am to 8:00pm; Sunday and Public Holiday: Closed
Everton Clinic	7, Everton Park, 01- 17, Singapore 080007	62207872	Operating hours: Monday to Friday: 9:00am to 12:00pm, 2:00pm to 4:30pm, 7:00pm to 9:00pm; Saturday & Sunday: 9:00am to 12:00pm; Public Holiday: Closed
Drs Lim And Chan Clinic	106, Hougang Avenue 1, 01- 1235, Singapore 530106	62800990	Operating hours: Monday, Thursday & Friday : 8:30am to 12:30pm, 2:00pm to 5:00pm, Tuesday & Wednesday : 8:30am to 12:30pm, Saturday & Sunday : 8:30am to 12:30pm
Excel Family Clinic	21, Hougang Street 51, Hougang Green Shopping Mall, 01- 06, Singapore 538719	63865278	Operating hours: Monday, Wednesday & Friday: 8:30am to 4:00pm; Tuesday & Thursday: 8:30am to 4:00pm, 7:00pm to 9:00pm; Saturday: 8:30am to 12:30am; Sunday & Public Holiday: Closed
Excelsior Clinic & Surgery	283, Bukit Batok East Avenue 3, 01- 261, Singapore 650283	65673822	Operating hours: Monday to Thursday : 9:00am to 12:30pm, 2:00pm to 4:00pm, 7:30pm to 9:00pm, Friday : 9:00am to 12:30pm, 2:00pm to 4:00pm, Saturday : 9:00am to 12:30pm, Sunday & PH closed
Excelsior Dental Surgery	283, Bukit Batok East Avenue, 01- 279, Singapore 650283	65633383	Operating hours: Monday to Thursday : 9.00am to 5.00pm, 6.00pm to 8:30pm, Friday & Saturday : 9.00am to 5.00pm, Sunday : 9.00am to 1.00pm
Express Medical Clinic	640, Rowell Road, 01- 56, Singapore 200640	62950995	Operating hours: Monday to Friday: 8:30am to 1:00pm, 6:00pm to 9:00pm; Saturday: 8:30am to 12:00pm; Sunday & Public Holiday: Closed
	NA	NA	NA
	NA	NA	NA
	NA	NA	NA
	NA	NA	NA
Everhealth Medical Centre	540, Hougang Avenue 8, B1- 1235, Singapore 530540	63850815	Operating hours: Monday & Tuesday: 9:00am to 12:30pm, 2:00pm to 4:00pm, 7:00pm to 9:00pm; Wednesday: 9:00am to 12:30pm; Thursday & Friday: 9:00am to 12:30pm, 7:00pm to 9:00pm; Saturday: 9:00am to 12:00pm; Sunday & Public Holiday: Closed
F K Lim Family Clinic	267, Tampines Street 21, 01- 43, Singapore 520267	67860201	Operating hours: Monday, Tuesday, Thursday & Friday: 8:15am to 12:30pm, 2:00pm to 4:30, 7:00pm to 9:00pm; Wednesday: 8:15am to 12:30pm, 7:00pm to 9:00pm; Saturday, Sunday & Public Holiday: 8:30am to 12:30pm
Evangel Medical Clinic	10, Chai Chee Road, 01- 01, Singapore 467010	64490555	Operating hours: Monday to Friday : 9:30am to 12:30pm, 2:30pm to 5:00pm
	NA	NA	NA
Face & Body Architech, The Aesthetics Medical Laser Clinic	1384, Bishan Park 2 Ang Mo Kio Avenue 1, Aramsa The Garden Spa, Singapore 569932	64553380	NA
FAITH CLINIC (BEDOK)	746, BEDOK RESERVOIR ROAD, 01- 3013, Singapore 470746	67020820	Operating hours: Mon to Fri 8.30am to 4 pm  6.30pm to 9.00pm, Sat, Sun & PH: 8.30am to 12.30pm
Epismile (Bt Batok) Dental Group Pte Ltd	275, Bukit Batok East Ave 4, 01- 130, Singapore 650275	66659300	NA
Faith Clinic (Toa Payoh)	211, Toa Payoh Lorong 8, 01- 19, Singapore 310211	62527896	Operating hours: Monday to Friday: 8:30am to 12:30pm, 2:30pm to 4:30pm, 7:00pm to 9:00pm; Saturday: 8:30am to 12:30pm; Sunday & Public Holiday: 9:00am to 12:30pm
Faith Family Clinic	57, Marine Terrace, 01- 113, Singapore 440057	64466326	Operating hours: Monday to Friday: 8:30am to 4pm, 6:30pm to 9pmSaturday, Sunday & PH: 8:30am to 12:30am
Faith Family Clinic (Jurong)	762, Jurong West Street 75, 01- 316, Singapore 640762	67916780	Operating hours: Monday to Friday : 8:30am to 1:00pm, 2:00pm to 4:00pm, 6:00pm to 9:30pm, Saturday, Sunday & PH : 8:30am to 1:00pm
FAITH HEALTHCARE (RIVERVALE)	11, RIVERVALE CRESCENT, RIVERVALE MALL, 02- 15, Singapore 545082	63157879	NA
FAITH HEALTHCARE (TAMPINES)	11, TAMPINES STREET 32, TAMPINES MART, 01- 11, Singapore 529287	64433843	Operating hours: Mon to Fri 8.30am to 4 pm  6.30pm to 9.00pm, Sat, Sun & Public Holiday: 8.30am to 12.30pm
Etern Medical Clinic (Fernvale Palm)	432A, SENGKANG WEST WAY, 01- 03, Singapore 791432	64257255	Operating hours: Monday, Wednesday & Friday : 8:30am to 12:30pm, 6:30pm to 9:30pm, Tuesday & Thursday : 8:30am to 12:30pm, Saturday, Sunday & PH closed
F P Wong Clinic	34, Craig Road, Chinatown Plaza, 01- 03, Singapore 089673	62214392	NA
Fajar Family Clinic & Surgery	445, Fajar Road, Fajar Shopping Centre, 01- 550, Singapore 670445	67690636	Operating hours: Monday to Thursday: 8:30am to 12:30pm, 2:00pm to 4:30pm, 6:30pm to 9:00pm; Friday: 8:30am to 12:30pm, 2:00pm to 4:30pm; Saturday, Sunday & Public Holiday: 8:30am to 12:30pm
Famicare Bedok Clinic	158, Bedok South Avenue 3, 01- 581, Singapore 460158	64428373	Operating hours: Monday to Thursday : 8:30am to 3:00pm, 7:00pm to 10:00pm, Friday : 8:30am to 3:00pm, Saturday & Sunday : 8:30am to 1:00pm
Faith Clinic (Simei)	139, Simei Street 1, 01- 10, Singapore 520139	67884303	Operating hours: Monday to Friday : 8:30am to 12:30pm, 2:30pm to 4:30pm, 7:00pm to 9:30pm, Saturday : 8:30am to 12:30pm, Sunday & PH closed
Family Care Clinic Pte Ltd	415, Bukit Batok West Avenue 4, 01- 272, Singapore 650415	65671775	Operating hours: Monday, Tuesday, Thursday & Friday: 8:30am to 1:00pm, 2:00pm to 4:30pm, 7:00pm to 9:00pm; Wednesday: 8:30am to 1:00pm; Saturday: 8:30am to 12:30pm; Sunday & Public Holiday: Closed
Faber Clinic & Surgery	501, West Coast Drive, 01- 284, Singapore 120501	67767723	Operating hours: Monday to Friday : 8:30am to 5:00pm, Saturday : 8:30am to 12:30pm, Sunday & PH closed
Family Clinic	103, Yishun Ring Road, 01- 73, Singapore 760103	67585151	Operating hours: Monday to Friday: 10:00am to 12:30pm, 2:00pm to 5:00pm, 6:30pm to 9:00pm; Saturday: 10:00am to 12:30pm, 6:30pm to 9:00pm; Sunday & Public Holiday: 8:30am to 12:00pm
FaithActs	Block 50, Commonwealth Drive, #01-506, Singapore 142050	63397611 	Operating hours: Mon to Fri: 9am-12pm, 2pm – 4pm
Family Doctors At 365	365, Corporation Drive, 01- 407, Singapore 610365	62652968	Operating hours: Monday to Friday: 8:30am to 12:30pm, 2:00pm to 5:00pm, 6:30pm to 9:00pm; Saturday: 8:30am to 12:30pm, 6:30pm to 9:00pm; Sunday & Public Holiday: 8:30am to 12:30pm
Etern Medical Clinic & Surgery	33, Sengkang West Avenue, The Seletar Mall, 03- 33, Singapore 797653	64257255	Operating hours: Monday to Sunday : 9:00am to 9:00pm, PH : 9:00am to 9:30pm (3:00pm to 6:00pm is by appointment basis)
Everwell Clinic & Surgery	45, Owen Road, 01- 289, Singapore 210045	62969429	Operating hours: Monday to Friday: 9:00am to 12:30pm, 1:30pm to 3:30pm; Saturday, Sunday, and Public Holiday: Closed
Family Health Medical Centre	226G, Ang Mo Kio Avenue 1, 01- 681, Singapore 567226	64541980	Operating hours: Monday to Friday : 8:30am to 12:30pm, 2:00pm to 4:00pm, 7:00pm to 9:00pm, Saturday, Sunday & PH : 9:00am to 12:00pm
Family Healthcare Clinic & Surgery	151, Serangoon North Avenue 2, 01- 35, Singapore 550151	62889557	Operating hours: Monday, Tuesday & Wednesday: 8:30am to 12:00pm, 6:45pm to 9:00pm; Thursday & Friday: 8:30am to 12:00pm; Saturday, Sunday & Public Holiday: Closed
Family Healthcare Clinic & Surgery Pte Ltd	523, Hougang Avenue 6, 01- 119, Singapore 530523	63871120	Operating hours: Monday to Thursday: 9:00am to 1:00pm, 2:00pm to 4:30pm, 7:00pm to 9:00pm; Friday: 9:00am to 1:00pm, 2:00pm to 4:30pm; Saturday: 9:00am to 1:00pm; Sunday & Public Holiday: Closed
Family Dental Surgery	302, Ang Mo Kio Avenue 3, 01- 1836, Singapore 560302	64585079	Operating hours: Monday, Tuesday, Thursday  & Friday : 8:30am to 12:30pm, 2.00pm to 4:30pm, 6.00pm to 9.00pm, Wednesday : 8:30am to 12:30pm, 2.00pm to 4:30pm (no consultation for afternoon shift), Saturday : 8:45am to 12:30pm, Sunday : 9.00am to 12.00pm
Family Medical Clinic Pte Ltd	280, Bukit Batok East Avenue 3, 01- 317, Singapore 650280	65676775	Operating hours: Monday to Friday: 8:30am to 12:30pm, 2:00pm to 5:00pm, 6:30pm to 9:00pm; Saturday: 8:30am to 12:30pm; Sunday: 8:30am to 12:00pm
Family Medicare Clinic & Surgery	721, Ang Mo Kio Avenue 8, 01- 2815, Singapore 560721	64566582	Operating hours: Monday to Friday: 8:30am to 12:30pm, 2:00pm to 4:30pm, 7:00pm to 9:00pm; Saturday: 8:30am to 12:30pm; Sunday & Public Holiday: Closed
Family Medicine Clinic	58, Marine Terrace, 01- 65, Singapore 440058	64491606	Operating hours: Monday & Wednesday : 9:00am to 12:30pm, 2:30pm to 4:30pm, 7:00pm to 9:00pm, Tuesday & Thursday : 9:00am to 12:30pm, 2:30pm to 4:30pm, Friday & Saturday : 9:00am to 12:30pm, Sunday & PH closed
Family Health Clinic & Surgery	2, Balestier Road, Balestier Hill Shopping Centre, 01- 651, Singapore 320002	62542440	Operating hours: Monday to Friday : 9:00am to 12:30pm, 2:00pm to 5:30pm, Saturday : 9:00am to 12:30pm, Sunday & PH closed
Family Life Clinic	727, Clementi West Street 2, 01- 264, Singapore 120727	67744678	Operating hours: Monday to Friday : 8:30am to 1:00pm, 2:00pm to 4:30pm, 6:30pm to 10:00pm, Saturday & Sunday : 8:30am to 12:30pm, PH closed
Familycare Clinic & Surgery	85C, Toa Payoh Lorong 4, 01- 380, Singapore 313085	62509033	Operating hours: Monday to Friday: 9:00am to 12:30pm, 2:00pm to 4:00pm, 7:30pm to 10:00pm; Saturday and Sunday: 9:00am to 12:30pm; Public Holiday: Closed
Familycare Clinic And Surgery	55, Chai Chee Drive, 01- 188, Singapore 460055	64487326	Operating hours: Monday to Friday: 9:00am to 12:00pm, 2:00pm to 4:00pm, 7:00pm to 8.30pm; Saturday, Sunday & Selected Public Holiday: 9:30am to 11:30am
Far East Medical Practitioners	545, Orchard Road, Far East Shopping Centre, 06- 07, Singapore 238882	67344696	Operating hours: Monday to Friday: 8:30am to 12:30pm, 2:00pm to 5:00pm; Saturday: 8:30am to 12:30pm; Sunday: 10:00am to 12:00pm; Public Holiday: Closed
Farrer Park Hospital	180, Kitchener Road, City Square Mall, #08-08, Singapore 208539	6363 1818 	NA
Family Point Clinic & Surgery	399, Yung Sheng Road, 01- 55, Singapore 610399	62680232	Operating hours: Monday to Friday: 8:30am to 12:30pm, 2:00pm to 4:30pm, 6:30pm to 9:00pm; Saturday & Sunday: 8:30am to 12:30pm; Public Holiday: Closed
Faith Medical Clinic & Surgery	487C, Tampines Street 45, B1- 103, Singapore 522487	67881061	Operating hours: Monday to Friday: 9:00am to 12:30pm, 2:00pm to 4:00pm, 7:00pm to 9:00pm; Saturday: 9:00am to 12:30pm; Sunday & Public holiday: Closed
Family Medicine Clinic Chinatown	133, New Bridge Road, Chinatown Point, 02- 09/10, Singapore 059413	62255155	Operating hours: Monday to Friday : 9:00am to 1:30pm, 2:30pm to 6:00pm, Saturday : 9:00am to 1:00pm, Sunday & PH closed
Family Care Medical Centre Pte Ltd	916, Hougang Ave 9, 01- 08, Singapore 530916	63855177	NA
Fei Yue Seniors Activity Centre (Teck Whye)	9, Teck Whye Lane, #01-268, Singapore 680009	68936606 	Operating hours: 9:00 AM To 6:00 PM (Monday, Wednesday To Friday),   9:00 AM To 8.30 PM (Tuesday)
Family Health Clinic (Holland Drive)	43, Holland Drive, 01- 65, Singapore 270043	67777933	Operating hours: Monday to Thursdayday : 8:30am to 12:30pm, 2:00pm to 4:30pm, 7:00pm to 9:00pm, Friday : 8:30am to 12:30pm, 2:00pm to 4:30pm, Saturday : 8:30am to 12:30pm, Sunday & PH closed
Fernvale Family Clinic	405C, Fernvale Lane, 01- 101, Singapore 793405	68756182	Operating hours: Monday to Thursday: 8:30am to 12:30pm, 2:00pm to 4:30pm, 6:00pm to 9:00pm; Friday: 8:30am to 12:30pm, 2:00pm to 4:30pm; Saturday: 8:30am to 12:30pm; Sunday & Public Holiday: Closed
Filos Community Services	57A, New Upper Changi, #01-1320, Singapore 461056	6242 5978 	Operating hours: Mondays to Fridays: 9.00am to 6.00pm; Saturdays, 9.00am to 1.00pm
First Avenue Dental Surgery	301, Ubi Avenue 1, 01- 237, Singapore 400301	67451182	NA
Fei Yue Cluster Support@ Hougang/Serangoon	107, Commonwealth Crescent, #01-230, Singapore 140107	6471 2022 	NA
First Health Clinic & Surgery	126, Kim Tian Road, 01- 04, Singapore 160126	66944981	NA
Fei Yue Retirees Centre	9, Teck Whye Lane, #01-222, Singapore 680011	67696981 	NA
First Impressions Dental Surgery Pte Ltd	888, Woodlands Drive 50, 888 Plaza, 02- 735, Singapore 730888	67793215	Operating hours: Please call the clinic for operating hours
First Light Family Clinic & Surgery	272, Bukit Batok East Avenue 4, 01- 72, Singapore 650272	65603930	Operating hours: Monday to Thursday: 9:00am to 2:00pm, 7:00pm to 9:30pm; Friday: 9:00am to 2:00pm; Saturday & Sunday: 9:00am to 12:30pm; Public Holiday: Closed
Fema Clinic And Surgery	10, Sinaran Drive, Novena Medical Center, 09- 20, Singapore 307506	68543720	Operating hours: Monday to Friday: 9:00am to 5:00pm; Saturday: 9:00am to 1:00pm; Sunday & Public Holiday: Closed
First Care Family Clinic & Surgery	253, Jurong East Street 24, 01- 257, Singapore 600253	64252350	Operating hours: Monday to Friday: 8:00am to 1:00pm, 6:00pm to 10:00pm; Saturday & Sunday: 8:00am to 1:00pm, 6:00pm to 10:00pm; Public Holiday: Closed
First Impressions Dental Surgery Pte Ltd	1, Bukit Batok Central Link, West Mall, 04- 12, Singapore 658713	67793215	Operating hours: Please call the clinic for operating hours
FIRSTHEALTH CLINIC & SURGERY	126, KIM TIAN ROAD, MULTI STOREY CAR PARK, 01- 04, Singapore 160126	66944981	NA
	NA	NA	NA
Flozz Dental Surgery	123, Bukit Merah Lane 1, 01- 96, Singapore 150123	62765281	Operating hours: Monday & Thursday : 9:30am to 1.00pm, 2.00pm to 6:30pm, Saturday : 9:30am to 3.00pm, Tuesday, Wednesday, Friday & Sunday & Public Holiday : Closed
Focus Medical Centre	137, Teck Whye Lane, Teck Whye Shopping Centre, 01- 329, Singapore 680137	67692822	Operating hours: Monday to Friday: 8:30am to 12:30pm, 2:30pm to 5:30pm, 7:00pm to 9:00pm; Saturday & Sunday: 8:30am to 12:30pm; Public Holiday: Closed
